Year,Date Time,Air Temp (F),Annual Rain Accumulation (in) (annual sum from Total Rain),TempDiff,Chlorophyll a (ug/L),Interval Rain (in),Max Wind Speed (knots),Phycocyanin (cells/mL),Rain Intensity (in/hr),Relative Barometric Pressure (inHg),Relative Humidity (%),Total Rain (in),Wind Direction (Degree),Wind Speed (knots),,MLO DO 2m,MLO DO 5m,MLO DO 8m,MLO DO 11m,,East Data DO 2m,East Data DO 8m,East Data DO 11m,,West Data DO 2m,West Data DO 8m,West Data DO 15m,,Deep Data DO 2m,Deep Data DO 8m,Deep Data DO 22m,,MLO Temp 1.7m,MLO Temp 2m,MLO Temp 4m,MLO Temp 5m,MLO Temp 6m,MLO Temp 8m,MLO Temp 10m,MLO Temp 11m,,East Data Temp 2m,East Data Temp 6m,East Data Temp 8m,East Data Temp 10m,East Data Temp 11m,,West Data Temp 2m,West Data Temp 6m,West Data Temp 8m,West Data Temp 10m,West Data Temp 15m,,Deep Data Temp 2m,Deep Data Temp 6m,Deep Data Temp 8m,Deep Data Temp 10m,Deep Data Temp 15m,Deep Data Temp 19m,Deep Data Temp 22m
2017,5/7/2017 3:00,42.98,4.436999,0.165,4.2,0,12.6,,0,29.95,46,1.330706,1,10.1,,9.51,9.76,9.56,9.52,,9.44,,8.663,,9.77,,9.148,,9.83,,7.438,,53.56,53.65,53.53,53.71,53.55,53.49,53.37,53.51,,52.61,53.384,,,53.2868,,53.078,53.2526,,53.2094,53.0942,,53.42,53.69,,53.4722,53.6018,52.772,50.6552
2017,5/7/2017 4:00,42.26,4.436999,0.1125,4.5,0,8.7,,0,29.95,52,1.330706,355,7.2,,9.47,9.68,9.52,9.45,,9.42,,8.672,,9.76,,9.125,,9.79,,7.428,,53.56,53.69,53.53,53.74,53.55,53.49,53.47,53.555,,52.664,53.384,,,53.2868,,53.06,53.2094,,53.1212,52.9664,,53.366,53.645,,53.4272,53.5586,53.2094,50.639
2017,5/7/2017 5:00,41.18,4.436999,0.21,4.6,0,9.7,,0,29.97,59,1.330706,331,6,,9.39,9.59,9.36,9.42,,9.38,,8.626,,9.74,,9.105,,9.79,,7.426,,53.69,53.8,53.64,53.82,53.67,53.62,53.47,53.6,,52.538,53.3408,,,53.2076,,53.024,53.1662,,52.9034,52.709,,53.276,53.5586,,53.3408,53.3408,52.772,50.6066
2017,5/7/2017 6:00,40.28,4.436999,0.075,4.6,0,8.6,,0,29.98,62,1.330706,355,6.2,,9.51,9.67,9.43,9.33,,9.46,,8.595,,9.74,,9.059,,9.82,,7.189,,53.56,53.64,53.53,53.74,53.55,53.49,53.47,53.58,,53.204,53.6018,,,53.2238,,53.006,53.1662,,52.8602,52.6604,,53.222,53.5154,,53.2976,53.1662,52.9466,50.6228
2017,5/7/2017 7:00,40.64,4.436999,0.0775,4.6,0,11.9,,0,30.01,64,1.330706,328,8.4,,9.53,9.74,9.49,9.36,,9.44,,8.528,,9.75,,9.043,,9.77,,7.386,,53.56,53.69,53.53,53.74,53.55,53.49,53.47,53.625,,53.06,53.5154,,,53.24,,52.916,53.078,,53.078,52.5956,,53.294,53.5154,,53.2976,53.1662,52.0718,50.6714
2017,5/7/2017 8:00,42.44,4.436999,0.1525,4.8,0,10.3,,0,30.04,68,1.330706,334,8.2,,9.55,9.8,9.55,9.45,,9.44,,8.536,,9.73,,9.05,,9.77,,7.393,,53.56,53.67,53.53,53.71,53.55,53.38,53.37,53.555,,53.024,53.5586,,,53.2238,,53.042,53.1662,,53.1212,52.565,,53.222,53.4722,,53.2526,53.2094,52.4228,50.72
2017,5/7/2017 9:00,44.06,4.436999,0.3025,4.4,0,10.3,,0,30.06,54,1.330706,334,8,,9.52,9.71,9.51,9.37,,9.45,,8.44,,9.74,,9.027,,9.77,,7.385,,53.69,53.76,53.42,53.65,53.42,53.38,53.37,53.475,,52.97,53.6018,,,53.1752,,53.15,53.2094,,53.0348,52.6118,,53.204,53.4722,,53.1212,53.1662,52.5974,50.8028
2017,5/7/2017 10:00,45.14,4.436999,0.3025,4.6,0,19.2,,0,30.06,50,1.330706,353,12.4,,9.55,9.72,9.44,9.32,,9.44,,8.431,,9.76,,9.036,,9.78,,7.371,,53.56,53.74,53.53,53.71,53.42,53.38,53.24,53.455,,52.97,53.645,,,53.0798,,53.114,53.1212,,52.8602,52.6766,,53.186,53.4272,,53.1662,53.1662,52.9916,50.7542
2017,5/7/2017 11:00,44.24,4.436999,0.3025,4.6,0,20,,0,30.05,44,1.330706,348,9.3,,9.59,9.76,9.53,9.39,,9.42,,8.536,,9.77,,9.045,,9.81,,7.366,,53.69,53.74,53.53,53.76,53.55,53.49,53.37,53.455,,52.988,53.69,,,53.447,,53.132,53.2526,,53.1662,52.8854,,53.24,53.5154,,53.2976,53.4272,53.0348,50.8352
2017,5/7/2017 12:00,43.7,4.436999,0.525,4.3,0,15.9,,0,30.06,57,1.330706,321,7.6,,9.63,9.89,9.68,9.58,,9.45,,8.599,,9.74,,9.1,,9.75,,7.937,,53.82,53.78,53.53,53.64,53.55,53.38,53.24,53.31,,53.024,53.7332,,,53.5766,,53.096,53.2526,,53.2526,53.2076,,53.33,53.6018,,53.384,53.4722,53.3408,51.6164
2017,5/7/2017 13:00,42.98,4.436999,0.615,4.5,0,16.9,,0,30.06,58,1.330706,289,15.4,,9.66,9.84,9.74,9.66,,9.41,,8.621,,9.76,,9.124,,9.57,,8.805,,53.82,53.87,53.64,53.82,53.42,53.28,53.24,53.22,,53.042,53.7764,,,53.6234,,53.132,53.2976,,53.2094,53.1914,,53.42,53.69,,53.5154,53.645,53.5586,52.8926
2017,5/7/2017 14:00,42.44,4.436999,0.5975,4.2,0,19.6,,0,30.07,57,1.330706,304,13.8,,9.73,9.88,9.7,9.57,,9.45,,8.286,,9.76,,9.131,,9.46,,8.749,,53.69,53.82,53.53,53.73,53.55,53.28,53.13,53.185,,53.186,53.8196,,,53.5118,,53.204,53.3408,,53.2976,53.24,,53.546,53.8196,,53.645,53.7764,53.7332,53.5838
2017,5/7/2017 15:00,42.98,4.436999,0.5325,4.2,0,24.1,,0,30.08,55,1.330706,297,20.2,,9.74,9.91,9.62,9.55,,9.37,,8.142,,9.79,,9.139,,9.55,,8.792,,53.69,53.82,53.64,53.85,53.67,53.49,53.24,53.205,,53.168,53.7764,,,53.4632,,53.258,53.384,,53.3408,53.3192,,53.654,53.9078,,53.69,53.8196,53.69,53.5838
2017,5/7/2017 16:00,44.78,4.436999,0.4775,4.5,0,17.9,,0,30.08,45,1.330706,325,12.6,,9.71,9.85,9.61,9.52,,9.29,,8.251,,9.8,,9.166,,9.8,,9.025,,53.69,53.85,53.64,53.87,53.67,53.62,53.37,53.215,,53.15,53.8646,,,53.6072,,53.366,53.5154,,53.4722,53.4164,,53.438,53.69,,53.5154,53.645,53.6018,53.5028
2017,5/7/2017 17:00,46.04,4.436999,0.4475,4.8,0,23.1,,0,30.07,39,1.330706,339,15,,9.69,9.84,9.59,9.45,,9.31,,8.353,,9.82,,9.18,,9.75,,8.956,,53.82,53.94,53.76,53.92,53.78,53.74,53.47,53.395,,53.204,53.9078,,,53.672,,53.402,53.5586,,53.4722,53.4002,,53.474,53.7332,,53.6018,53.7764,53.69,53.5982
2017,5/7/2017 18:00,47.84,4.436999,0.2025,4.5,0,20,,0,30.08,33,1.330706,348,11.9,,9.67,9.85,9.61,9.45,,9.32,,8.35,,9.83,,9.171,,9.86,,9.07,,53.82,53.94,53.76,53.98,53.78,53.74,53.69,53.665,,53.204,53.951,,,53.6882,,53.384,53.5154,,53.4722,53.4164,,53.276,53.5586,,53.4272,53.5586,53.6018,53.4866
2017,5/7/2017 19:00,49.1,4.436999,0.1625,4.4,0,26.6,,0,30.08,34,1.330706,336,15.9,,9.69,9.85,9.61,9.47,,9.34,,8.469,,9.84,,9.195,,9.87,,9.14,,53.82,53.92,53.76,53.98,53.89,53.74,53.69,53.725,,53.204,53.951,,,53.7998,,53.366,53.5154,,53.5154,53.447,,53.348,53.69,,53.5154,53.69,53.6018,53.4398
2017,5/7/2017 20:00,49.64,4.436999,0.0925,4.8,0,15.6,,0,30.09,31,1.330706,343,9.5,,9.69,9.86,9.62,9.5,,9.3,,8.36,,9.86,,9.233,,9.86,,9.12,,53.82,53.91,53.76,53.96,53.78,53.74,53.69,53.855,,53.15,53.9078,,,53.7512,,53.366,53.5154,,53.5154,53.447,,53.42,53.69,,53.4722,53.645,53.6018,53.4866
2017,5/7/2017 21:00,47.3,4.436999,0.1125,4.7,0,15.9,,0,30.09,34,1.330706,3,11.3,,9.71,9.88,9.64,9.48,,9.28,,8.391,,9.84,,9.233,,9.95,,9.12,,53.82,53.91,53.76,53.96,53.78,53.74,53.69,53.815,,53.042,53.8646,,,53.7512,,53.348,53.5154,,53.4722,53.4164,,53.654,53.6018,,53.4272,53.5586,53.5154,53.4398
2017,5/7/2017 22:00,44.78,4.436999,0.015,5.3,0,6.4,,0,30.1,37,1.330706,320,4.9,,9.71,9.87,9.64,9.51,,9.26,,8.385,,9.87,,9.227,,10.16,,9.147,,53.69,53.83,53.64,53.89,53.67,53.74,53.69,53.8,,53.06,53.8196,,,53.735,,53.258,53.4272,,53.384,53.384,,53.834,53.645,,53.4272,53.5586,53.5154,53.375
2017,5/7/2017 23:00,43.7,4.436999,0.0675,4.5,0,7.2,,0,30.11,36,1.330706,329,6.6,,9.73,9.94,9.68,9.54,,9.29,,8.258,,9.85,,9.221,,10.12,,9.059,,53.69,53.78,53.64,53.87,53.78,53.62,53.58,53.755,,53.06,53.8196,,,53.6396,,53.276,53.4272,,53.384,53.3354,,53.69,53.7332,,53.4722,53.5154,53.4272,53.3102
2017,5/8/2017 0:00,41.72,4.436999,0.0575,4.5,0,5.8,,0,30.13,40,1.330706,311,4.9,,9.74,9.93,9.67,9.57,,9.24,,8.372,,9.8,,9.132,,10.12,,9.028,,53.69,53.74,53.64,53.82,53.67,53.49,53.58,53.735,,53.024,53.7764,,,53.6396,,53.186,53.4272,,53.384,53.3678,,53.726,53.951,,53.5586,53.4722,53.384,53.3264
2017,5/8/2017 1:00,39.2,4.436999,0.005,4.4,0,8,,0,30.15,52,1.330706,347,6.6,,9.67,9.84,9.6,9.47,,9.26,,8.401,,9.82,,9.145,,9.98,,8.956,,53.56,53.74,53.53,53.8,53.55,53.62,53.58,53.71,,52.988,53.7332,,,53.6558,,53.186,53.384,,53.2976,53.1752,,53.6,53.6018,,53.3408,53.4272,53.384,53.2778
2017,5/8/2017 2:00,37.76,4.436999,0.0675,4.7,0,10.5,,0,30.16,58,1.330706,3,7.6,,9.64,9.83,9.6,9.49,,9.54,,8.429,,9.78,,9.131,,10.02,,8.91,,53.56,53.71,53.53,53.76,53.67,53.49,53.47,53.665,,53.564,53.7764,,,53.5928,,53.168,53.2976,,53.2526,53.0942,,53.564,53.69,,53.3408,53.384,53.3408,53.294
2017,5/8/2017 3:00,35.78,4.436999,0.06,4.9,0,9.1,,0,30.16,60,1.330706,6,6.8,,9.67,9.85,9.57,9.47,,9.48,,8.558,,9.75,,9.12,,10.01,,8.995,,53.56,53.64,53.42,53.69,53.55,53.49,53.47,53.61,,53.366,53.7764,,,53.5118,,53.132,53.2526,,53.078,53.015,,53.51,53.69,,53.4722,53.384,53.2976,53.2472
2017,5/8/2017 4:00,34.7,4.436999,0.075,5,0,7.4,,0,30.17,60,1.330706,320,6.8,,9.65,9.84,9.6,9.48,,9.45,,8.519,,9.79,,9.132,,10.05,,9.108,,53.46,53.58,53.42,53.6,53.42,53.38,53.37,53.52,,53.24,53.7764,,,53.528,,52.988,53.2094,,53.1212,52.9016,,53.474,53.645,,53.3408,53.4722,53.2976,53.15
2017,5/8/2017 5:00,35.42,4.436999,0.0775,4.9,0,9.5,,0,30.18,59,1.330706,332,7.8,,9.67,9.84,9.59,9.48,,9.43,,8.523,,9.79,,9.116,,10.07,,9.099,,53.46,53.6,53.42,53.65,53.55,53.38,53.37,53.535,,53.15,53.7764,,,53.4794,,52.988,53.1662,,53.0348,52.7252,,53.492,53.6018,,53.4272,53.4722,53.384,53.1824
2017,5/8/2017 6:00,35.24,4.436999,0.06,4.7,0,8.6,,0,30.19,57,1.330706,346,7.2,,9.66,9.85,9.6,9.46,,9.45,,8.553,,9.79,,9.155,,10.13,,9.037,,53.46,53.55,53.42,53.64,53.42,53.38,53.37,53.52,,53.042,53.7764,,,53.447,,52.898,53.078,,52.9916,52.7414,,53.456,53.7764,,53.4272,53.4272,53.2094,53.1014
2017,5/8/2017 7:00,37.22,4.436999,-0.0075,4.3,0,7.6,,0,30.2,63,1.330706,342,5.1,,9.67,9.84,9.59,9.48,,9.44,,8.472,,9.79,,9.12,,10.07,,9.124,,53.35,53.47,53.31,53.56,53.42,53.38,53.37,53.465,,52.952,53.645,,,53.3678,,52.916,53.0348,,52.9034,52.5488,,53.42,53.7332,,53.4272,53.2976,53.2526,53.1176
2017,5/8/2017 8:00,39.2,4.436999,0.08,4.6,0,9.3,,0,30.21,62,1.330706,356,7.2,,9.65,9.83,9.57,9.4,,9.42,,8.502,,9.79,,9.142,,10.06,,8.827,,53.35,53.46,53.31,53.51,53.31,53.28,53.24,53.41,,52.862,53.5154,,,53.303,,52.88,53.0348,,52.817,52.5164,,53.348,53.645,,53.4272,53.2976,53.2094,53.0546
2017,5/8/2017 9:00,40.64,4.436999,0.09,4.6,0,11.5,,0,30.21,60,1.330706,2,7.6,,9.67,9.84,9.58,9.48,,9.43,,8.452,,9.81,,9.138,,10.06,,8.918,,53.35,53.42,53.19,53.47,53.31,53.17,53.24,53.35,,52.826,53.5154,,,53.303,,52.898,52.9916,,52.817,52.3544,,53.348,53.6018,,53.4272,53.2094,53.1212,52.9898
2017,5/8/2017 10:00,43.16,4.436999,0.19,4.5,0,4.1,,0,30.22,50,1.330706,2,3.1,,9.67,9.87,9.63,9.47,,9.49,,8.467,,9.82,,9.036,,10.01,,8.959,,53.35,53.47,53.19,53.46,53.31,53.17,53.13,53.31,,52.916,53.5154,,,53.1914,,52.97,53.078,,52.9034,52.2248,,53.312,53.5154,,53.3408,53.2094,53.0348,52.8134
2017,5/8/2017 11:00,42.98,4.436999,0.27,4.9,0,16.7,,0,30.22,63,1.330706,264,14.8,,9.74,9.88,9.6,9.48,,9.45,,8.615,,9.85,,8.97,,10,,8.967,,53.46,53.64,53.31,53.49,53.31,53.28,53.24,53.32,,52.916,53.5154,,,53.159,,53.132,53.078,,52.7288,51.9674,,53.33,53.4722,,53.2526,53.2094,52.9466,52.7486
2017,5/8/2017 12:00,42.8,4.436999,0.205,4.3,0,20,,0,30.22,66,1.330706,275,16.9,,9.71,9.86,9.59,9.42,,9.49,,8.61,,9.88,,9.047,,10.01,,8.97,,53.46,53.55,53.42,53.62,53.42,53.28,53.24,53.36,,53.186,53.4272,,,53.1428,,53.132,53.1662,,52.9466,52.2086,,53.42,53.5586,,53.1212,53.1212,53.0348,52.8764
2017,5/8/2017 13:00,43.52,4.436999,0.325,4.2,0,20.8,,0,30.21,64,1.330706,268,17.7,,9.76,9.9,9.63,9.46,,9.53,,7.831,,9.89,,8.986,,9.95,,9.06,,53.69,53.8,53.53,53.76,53.55,53.38,53.37,53.47,,53.222,53.2976,,,52.4516,,53.168,53.2526,,53.1662,52.1762,,53.402,53.645,,53.384,53.384,53.1662,52.9898
2017,5/8/2017 14:00,44.06,4.436999,0.44,4.4,0,22,,0,30.19,61,1.330706,265,19.4,,9.87,9.78,9.44,9.17,,9.45,,7.742,,9.9,,9.043,,9.84,,9.164,,53.69,53.74,53.42,53.56,53.31,53.28,53.24,53.31,,53.204,53.7332,,,52.403,,53.258,53.2976,,53.1662,52.241,,53.474,53.69,,53.5154,53.645,53.5586,53.2472
2017,5/8/2017 15:00,45.5,4.436999,0.7975,3.9,0,20.4,,0,30.16,42,1.330706,279,16.3,,10.53,10.43,9.77,9.27,,9.39,,7.734,,9.9,,8.99,,9.79,,9.076,,53.92,54,53.64,53.89,53.67,53.49,53.24,53.085,,53.24,53.8646,,,52.484,,53.258,53.2976,,53.1212,52.3706,,53.582,53.7764,,53.6018,53.69,53.6018,53.4398
2017,5/8/2017 16:00,45.86,4.436999,0.945,4.1,0,20,,0,30.14,57,1.330706,263,17.7,,10.2,10.07,9.45,9.21,,9.36,,7.709,,9.9,,9.058,,10.09,,8.979,,53.82,53.83,53.64,53.76,53.55,53.28,52.9,52.86,,53.294,53.951,,,52.484,,53.276,53.3408,,53.1212,52.484,,53.888,53.951,,53.7764,53.8646,53.7764,53.6144
2017,5/8/2017 17:00,47.3,4.436999,0.9875,3.7,0,18.3,,0,30.13,50,1.330706,277,13.6,,10.21,10.39,9.57,9.29,,9.35,,7.817,,9.91,,9.024,,9.96,,9.009,,53.69,53.82,53.64,53.89,53.67,53.38,52.77,52.765,,53.474,54.0374,,,52.7576,,53.312,53.4722,,53.384,52.5956,,53.87,54.1688,,53.7764,53.9078,53.7764,53.6792
2017,5/8/2017 18:00,47.12,4.436999,1.15,4,0,19,,0,30.11,53,1.330706,273,15.7,,10.5,10.43,9.48,9.29,,9.4,,7.92,,9.9,,9.069,,10.05,,9.066,,53.92,54.03,53.87,54,53.78,53.04,52.77,52.88,,53.528,54.212,,,52.9826,,53.33,53.4722,,53.4272,52.7252,,54.032,54.2552,,53.9078,54.0374,53.9942,53.8394
2017,5/8/2017 19:00,48.02,4.436999,1.09,3.9,0,13.4,,0,30.11,53,1.330706,281,11.7,,10.46,10.56,9.51,9.21,,9.41,,7.942,,9.9,,9.123,,10.04,,9.031,,53.92,53.98,53.87,54.05,53.89,53.28,52.77,52.95,,53.6,54.2552,,,53.0636,,53.294,53.4272,,53.384,52.7414,,54.032,54.2552,,54.0824,54.1688,54.0824,53.951
2017,5/8/2017 20:00,46.04,4.436999,1.1525,3.7,0,11.5,,0,30.11,55,1.330706,291,9.5,,10.13,10.17,9.56,8.87,,9.4,,8.066,,9.89,,9.141,,9.98,,9.01,,53.82,53.89,53.64,53.94,53.78,53.62,52.66,52.745,,53.582,54.3002,,,53.303,,53.258,53.4272,,53.384,53.1104,,54.014,54.2552,,54.0374,54.1256,53.951,53.6954
2017,5/8/2017 21:00,44.6,4.436999,0.67,4.2,0,8.2,,0,30.11,64,1.330706,278,7,,10.21,10.36,9.94,9.02,,9.44,,4.262,,9.89,,9.218,,9.71,,8.92,,53.69,53.74,53.53,53.82,53.67,53.49,53.13,52.96,,53.636,54.3002,,,53.447,,53.222,53.3408,,53.3408,53.2238,,53.888,54.1256,,53.951,54.0824,53.9942,53.8538
2017,5/8/2017 22:00,42.98,4.436999,0.6125,4.4,0,6.8,,0,30.11,70,1.330706,303,6,,9.94,10.15,9.64,9.07,,9.37,,7.669,,9.87,,9.074,,9.64,,9.084,,53.56,53.76,53.53,53.82,53.67,53.49,53.01,53.085,,53.816,54.4298,,,52.7252,,53.204,53.384,,53.3408,53.0474,,53.888,54.1256,,53.9942,54.0374,53.9078,53.663
2017,5/8/2017 23:00,42.98,4.436999,0.545,5,0,6,,0,30.1,71,1.330706,285,4.9,,9.85,9.96,9.55,9.09,,9.47,,7.122,,9.86,,8.947,,9.61,,9.055,,53.56,53.71,53.53,53.8,53.67,53.49,53.01,53.17,,53.78,54.3002,,,52.7252,,53.222,53.384,,53.2976,52.934,,53.888,54.0374,,53.7764,53.8196,53.69,53.5514
2017,5/9/2017 0:00,41.72,4.436999,0.455,5.1,0,3.7,,0,30.09,65,1.330706,309,3.3,,9.67,9.84,9.3,9.11,,9.46,,7.621,,9.86,,9.126,,9.63,,9.061,,53.56,53.71,53.53,53.78,53.67,53.38,53.13,53.23,,53.726,54.3866,,,52.8062,,53.312,53.4272,,53.2976,53.1266,,53.834,53.9078,,53.69,53.8646,53.69,53.5352
2017,5/9/2017 1:00,40.46,4.436999,0.3575,4.5,0,3.9,,0,30.1,65,1.330706,7,3.1,,9.67,9.76,9.48,9.09,,9.47,,7.721,,9.84,,9.121,,9.7,,9.052,,53.56,53.69,53.53,53.67,53.42,53.38,53.24,53.295,,53.816,54.212,,,52.8548,,53.294,53.4272,,53.2976,53.078,,53.708,53.9942,,53.7764,53.8646,53.69,53.519
2017,5/9/2017 2:00,40.1,4.436999,0.23,4.7,0,4.1,,0,30.09,61,1.330706,25,2.9,,9.64,9.79,9.51,9.46,,9.48,,7.853,,9.77,,9.184,,9.8,,9.092,,53.56,53.67,53.53,53.74,53.55,53.49,53.37,53.4,,53.528,54.1256,,,53.0312,,53.312,53.4272,,53.2526,53.1266,,53.456,53.7764,,53.6018,53.7332,53.645,53.4866
2017,5/9/2017 3:00,41.18,4.436999,0.1225,4.9,0,8.7,,0,30.07,61,1.330706,32,6,,9.64,9.81,9.58,9.28,,9.59,,7.847,,9.79,,9.063,,9.8,,9.111,,53.46,53.62,53.42,53.67,53.55,53.38,53.37,53.465,,53.744,54.0824,,,53.0798,,53.276,53.384,,53.2526,52.9988,,53.438,53.69,,53.4722,53.6018,53.5154,53.4236
2017,5/9/2017 4:00,40.1,4.436999,0.155,3.8,0,10.7,,0,30.07,65,1.330706,43,8.4,,9.62,9.79,9.55,9.3,,9.58,,7.898,,9.77,,9.107,,9.76,,9.097,,53.56,53.6,53.42,53.65,53.42,53.38,53.37,53.48,,53.708,54.0824,,,53.1104,,53.222,53.3408,,53.1662,53.0474,,53.384,53.645,,53.4722,53.5586,53.4722,53.3588
2017,5/9/2017 5:00,38.84,4.436999,0.07,4.5,0,11.9,,0,30.07,69,1.330706,61,10.9,,9.62,9.78,9.56,9.42,,9.57,,8.086,,9.69,,9.111,,9.77,,9.1,,53.46,53.58,53.42,53.65,53.42,53.38,53.37,53.53,,53.618,54.1256,,,53.2562,,53.276,53.384,,53.2094,53.0636,,53.402,53.6018,,53.384,53.5586,53.4722,53.375
2017,5/9/2017 6:00,38.84,4.436999,0.0025,4.9,0,7.6,,0,30.07,68,1.330706,74,5.8,,9.61,9.78,9.54,9.4,,9.51,,8.063,,9.71,,9.147,,9.75,,9.076,,53.46,53.56,53.42,53.64,53.42,53.49,53.47,53.545,,53.51,54.1256,,,53.303,,53.222,53.2976,,53.2094,53.078,,53.312,53.6018,,53.384,53.5154,53.4272,53.294
2017,5/9/2017 7:00,38.84,4.436999,0.0675,4.5,0,8,,0,30.07,64,1.330706,71,7.2,,9.61,9.78,9.54,9.42,,9.51,,8.108,,9.73,,9.173,,9.75,,9.066,,53.46,53.58,53.42,53.64,53.42,53.38,53.37,53.535,,53.474,54.2552,,,53.3678,,53.132,53.2526,,53.1662,52.934,,53.294,53.5586,,53.384,53.4722,53.384,53.2472
2017,5/9/2017 8:00,41,4.436999,0.07,4.4,0,11.3,,0,30.06,53,1.330706,81,9.5,,9.6,9.77,9.54,9.43,,9.44,,8.246,,9.76,,9.029,,9.86,,9.051,,53.46,53.55,53.42,53.6,53.42,53.38,53.37,53.5,,53.492,54.212,,,53.4002,,53.078,53.2526,,53.0348,52.6118,,53.33,53.6018,,53.384,53.5154,53.4272,53.294
2017,5/9/2017 9:00,44.78,4.436999,0.065,4.5,0,12.4,,0,30.07,45,1.330706,91,10.9,,9.58,9.76,9.5,9.38,,9.43,,8.262,,9.77,,9.043,,9.87,,9.082,,53.46,53.56,53.42,53.62,53.42,53.38,53.37,53.52,,53.51,54.2552,,,53.447,,52.988,53.1662,,53.1212,52.6118,,53.348,53.6018,,53.4272,53.5154,53.4272,53.294
2017,5/9/2017 10:00,47.84,4.436999,0.14,4.5,0,11.3,,0,30.07,40,1.330706,89,8.2,,9.58,9.73,9.49,9.32,,9.46,,8.114,,9.76,,9.048,,9.89,,9.13,,53.56,53.6,53.42,53.62,53.42,53.38,53.37,53.51,,53.546,54.212,,,53.4632,,53.15,53.2094,,53.0348,52.5002,,53.384,53.6018,,53.384,53.4272,53.2526,52.9412
2017,5/9/2017 11:00,51.8,4.436999,0.2775,4.4,0,4.9,,0,30.08,33,1.330706,105,3.1,,9.58,9.74,9.49,9.24,,9.45,,8.3,,9.74,,8.969,,9.87,,9.09,,53.69,53.71,53.42,53.62,53.42,53.38,53.37,53.475,,53.618,54.1688,,,53.3516,,53.384,53.1662,,52.9034,52.4354,,53.438,53.5586,,53.1662,53.2976,53.1662,52.781
2017,5/9/2017 12:00,50.9,4.436999,0.1325,4.3,0,11.1,,0,30.07,45,1.330706,246,9.9,,9.59,9.81,9.58,9.31,,9.43,,2.793,,9.74,,9.022,,9.89,,9.095,,53.46,53.55,53.42,53.62,53.42,53.38,53.37,53.375,,53.528,54.0824,,,53.2238,,53.492,53.3408,,52.9916,52.6118,,53.51,53.4722,,53.1212,53.2094,52.9466,52.781
2017,5/9/2017 13:00,50,4.436999,0.515,4.9,0,12.6,,0,30.06,52,1.330706,237,10.7,,9.66,9.81,9.58,9.37,,9.42,,8.472,,9.77,,9.098,,9.85,,9.129,,54.03,53.89,53.64,53.76,53.55,53.49,53.37,53.52,,53.564,53.951,,,53.2562,,53.726,53.3408,,53.0348,52.6118,,53.366,53.4722,,53.1662,53.2526,53.078,52.8296
2017,5/9/2017 14:00,48.74,4.436999,0.865,4.5,0,14.8,,0,30.05,55,1.330706,248,13,,9.69,9.82,9.53,9.17,,9.54,,8,,9.82,,9.035,,9.89,,9.123,,54.37,54.25,53.76,53.87,53.67,53.49,53.37,53.52,,54.05,53.7764,,,53.3516,,53.888,53.3408,,52.9466,52.565,,53.888,53.5154,,53.2526,53.384,53.1212,52.8458
2017,5/9/2017 15:00,49.82,4.436999,0.8875,5.1,0,15.4,,0,30.04,47,1.330706,273,13.2,,9.73,9.81,9.53,9.22,,9.56,,7.756,,9.89,,9.082,,9.96,,9.04,,54.37,54.45,53.76,53.87,53.67,53.49,53.47,53.575,,54.158,54.1256,,,53.1266,,53.978,53.2526,,52.9466,52.565,,54.176,53.6018,,53.2976,53.4272,53.2526,52.9898
2017,5/9/2017 16:00,52.16,4.436999,0.8625,4.6,0,13.4,,0,30.03,33,1.330706,278,11.7,,9.71,9.79,9.53,9.23,,9.63,,7.774,,9.88,,9.115,,9.94,,9.006,,54.48,54.27,53.64,53.83,53.67,53.62,53.47,53.555,,54.518,54.6908,,,53.1104,,53.726,53.384,,52.8602,52.6442,,54.068,53.7764,,53.3408,53.4722,53.384,53.1338
2017,5/9/2017 17:00,52.16,4.436999,1.3175,4.4,0,12.6,,0,30.02,41,1.330706,268,11.3,,9.96,9.8,9.54,9.32,,9.5,,7.682,,9.86,,9.098,,9.92,,9.009,,54.72,55.02,53.64,53.85,53.67,53.62,53.47,53.635,,54.302,54.6044,,,53.1104,,53.708,53.5154,,53.078,52.6604,,53.942,54.1688,,53.8196,53.5154,53.384,53.15
2017,5/9/2017 18:00,53.06,4.436999,0.2125,4.7,0,6.8,,0,30.03,24,1.330706,312,5.6,,9.61,9.75,9.5,9.22,,9.52,,7.667,,9.84,,9.063,,9.9,,9.042,,53.82,53.91,53.64,53.87,53.67,53.62,53.58,53.725,,54.428,54.9518,,,53.2724,,53.564,53.6018,,53.2094,52.709,,53.852,54.1256,,53.951,53.7764,53.4272,53.2148
2017,5/9/2017 19:00,53.42,4.436999,0.5775,4.4,0,4.5,,0,30.03,22,1.330706,322,4.1,,9.72,9.79,9.34,9.2,,9.54,,7.748,,9.81,,9.041,,9.97,,8.982,,54.03,54.14,53.87,53.98,53.78,53.49,53.47,53.545,,54.446,54.9086,,,53.447,,53.636,53.7332,,53.5586,52.6442,,54.212,54.1256,,53.8646,53.8646,53.645,53.2634
